게시대명,게시대위치명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,현수막규격,게시면수,부착금액,용도구분명,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
의창구 ⓔ-11,북면 무동 휴먼빌입구 삼거리,경상남도,창원시,,경상남도 창원시 의창구 북면 무동리 148-2,35.316615,128.5868786,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-24,북면 감계 내감마을 입구,경상남도,창원시,,경상남도 창원시 의창구 북면 감계리 740-2,35.30227798,128.5933262,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-25,북면 감계힐스테이트 1차 사거리,경상남도,창원시,,경상남도 창원시 의창구 북면 감계리 740-2,35.30227798,128.5933262,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-26,북창원IC 건너편(좌),경상남도,창원시,,경상남도 창원시 의창구 북면 외감리 282-4,35.2957837,128.6044886,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-27,북면 감계 내중방천교 앞,경상남도,창원시,,경상남도 창원시 의창구 북면 감계리 354-1,35.296435,128.5950514,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-28,북창원IC 건너편 (우),경상남도,창원시,,경상남도 창원시 의창구 북면 외감리 282-4,35.2957837,128.6044886,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-6,대산면 가술삼거리,경상남도,창원시,,경상남도 창원시 의창구 대산면 제동리 827-4,35.32918095,128.7076565,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-7,대산면 신수산교,경상남도,창원시,,경상남도 창원시 의창구 대산면 모산리 17-36,35.36075401,128.7099697,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-9,대산면 대산고등학교 입구,경상남도,창원시,,경상남도 창원시 의창구 대산면 제동리 273-30,35.33411769,128.710433,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-29,대산면 모산삼거리,경상남도,창원시,,경상남도 창원시 의창구 대산면 모산리 405-34,35.35130616,128.70952,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-12,동읍 화양입구,경상남도,창원시,,경상남도 창원시 의창구 동읍 화양리 250-1,35.304071,128.657182,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-13,동읍 칠성아파트,경상남도,창원시,,경상남도 창원시 의창구 동읍 신방리 910-1,35.29278568,128.6758676,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓑ-29,사화사거리(우),경상남도,창원시,,경상남도 창원시 의창구 팔용동 532-8,35.24109999,128.6300707,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-15,동읍 용잠입구,경상남도,창원시,,경상남도 창원시 의창구 동읍 용잠리 산26-4,35.27717964,128.6813502,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-16,동읍 자여입구,경상남도,창원시,,경상남도 창원시 의창구 동읍 송정리 267-2,35.28034547,128.6951567,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
의창구 ⓔ-17,동읍자여 삼거리(창원방향),경상남도,창원시,,경상남도 창원시 의창구 동읍 송정리 267-2,35.28034547,128.6951567,,6,,,경상남도 창원시청,,2025-08-19,5670000,경상남도 창원시
14,진안초등학교 앞,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 중앙로 55,,35.79123409,127.4241464,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
15,북부마이산주차장,전북특별자치도,진안군,전북특별자치도 진안군 진안읍 마이산로 127,,35.77521734,127.4186507,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
16,남부마이산주차장,전북특별자치도,진안군,,전북특별자치도 진안군 마령면 동촌리 70-21,35.75666224,127.3933884,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
17,홍삼농공단지 입구,전북특별자치도,진안군,,전북특별자치도 진안군 진안읍 단양리 968,35.77155388,127.4333992,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
18,진안산업단지 입구(부곡마을 앞),전북특별자치도,진안군,,전북특별자치도 진안군 진안읍 연장리 1799,35.77224509,127.3813405,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
19,진안에코르아파트 정문,전북특별자치도,진안군,,전북특별자치도 진안군 진안읍 군상리 539-20,35.7958528,127.4285313,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
20,등선교 옆 진안만남쉼터입구1,전북특별자치도,진안군,,전북특별자치도 진안군 진안읍 군하리 223-2,35.78877861,127.4260324,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
21,등선교 옆 진안만남쉼터입구2,전북특별자치도,진안군,,전북특별자치도 진안군 진안읍 군하리 223-2,35.78877861,127.4260324,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
22,진안여중 삼거리,전북특별자치도,진안군,,전북특별자치도 진안군 진안읍 군상리 1184-2,35.79744927,127.4212729,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
23,송풍리 용담면사무소 앞,전북특별자치도,진안군,전북특별자치도 진안군 용담면 대송로 17,,35.96709112,127.5197999,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
24,송풍삼거리 용담체련공원 입구,전북특별자치도,진안군,,전북특별자치도 진안군 용담면 송풍리 1174-2,35.9521075,127.5223187,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
25,옥거삼거리 옥거마을 입구,전북특별자치도,진안군,,전북특별자치도 진안군 용담면 옥거리 산96-11,35.94294868,127.4941503,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
26,노송리 안천면사무소 앞,전북특별자치도,진안군,전북특별자치도 진안군 안천면 진무로 2998,,35.89716153,127.5529141,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
27,신괴교차로 청송사거리,전북특별자치도,진안군,,전북특별자치도 진안군 안천면 신괴리 519-4,35.88699569,127.5410421,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
28,백화교차로 주변,전북특별자치도,진안군,전북특별자치도 진안군 안천면 진무로 3050-3,,35.89921286,127.5577607,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
29,안천교차로 주변,전북특별자치도,진안군,,전북특별자치도 진안군 안천면 백화리 1554-12,35.89870932,127.5597775,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
30,자산삼거리,전북특별자치도,진안군,,전북특별자치도 진안군 동향면 자산리 1509-2,35.83120125,127.5539039,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
31,대량리 동향면사무소 옆 광장,전북특별자치도,진안군,전북특별자치도 진안군 동향면 진성로 1609,,35.83830079,127.5679892,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
32,자산리 대야사거리 방범초소 옆,전북특별자치도,진안군,,전북특별자치도 진안군 동향면 자산리 718-2,35.82985159,127.5632583,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
33,주평리 상전면사무소 앞,전북특별자치도,진안군,전북특별자치도 진안군 상전면 주평로 41,,35.82316183,127.486776,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
34,언건교차로,전북특별자치도,진안군,,전북특별자치도 진안군 동향면 진안읍 운산리 산20-2,35.81793133,127.4644625,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
35,동창삼거리,전북특별자치도,진안군,,전북특별자치도 진안군 백운면 동창리 762-2,35.68112575,127.391946,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
36,백암리 백운농협 앞,전북특별자치도,진안군,,전북특별자치도 진안군 백운면 백암리 643-4,35.6901807,127.3969191,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
37,원촌마을 백운삼거리(백운3교차로),전북특별자치도,진안군,,전북특별자치도 진안군 백운면 운교리 산 105-1,35.69335447,127.3977571,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
38,외궁리 신고삼거리(외궁교차로),전북특별자치도,진안군,,전북특별자치도 진안군 성수면 외궁리 650-4,35.71255871,127.3252084,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
39,외궁리 안평마을 주변,전북특별자치도,진안군,,전북특별자치도 진안군 성수면 외궁리 699-2,35.70927964,127.325121,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
40,좌산삼거리 산골어부 앞,전북특별자치도,진안군,,전북특별자치도 진안군 성수면 좌산리 900-3,35.68644584,127.3080289,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
41,남부마이산 입구 화전삼거리,전북특별자치도,진안군,,전북특별자치도 진안군 마령면 동촌리 122-3,35.74335669,127.3968766,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
42,마령사거리 버스터미널 앞,전북특별자치도,진안군,,전북특별자치도 진안군 마령면 평지리 1041-8,35.73561641,127.3681398,600X70,6,3000,,전북특별자치도 진안군청,063-430-2367,2025-08-14,4731000,전북특별자치도 진안군
189,명륜동행정복지센터 맞은편1,경상북도,안동시,,경상북도 안동시 안막동 63,36.57693883,128.7334726,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
190,명륜동행정복지센터 맞은편2,경상북도,안동시,,경상북도 안동시 안막동 63,36.57693883,128.7334726,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
191,송현오거리1,경상북도,안동시,,경상북도 안동시 송현동 1065-3,36.57154068,128.6972315,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
192,송현오거리2,경상북도,안동시,,경상북도 안동시 송현동 1065-3,36.57154068,128.6972315,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
193,시외버스터미널 입구 맞은편,경상북도,안동시,,경상북도 안동시 송현동 835,36.57351036,128.6757727,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
194,컨벤션센터 입구1,경상북도,안동시,,경상북도 안동시 도산면 동부리 84-2,36.70819611,128.8241429,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
195,컨벤션센터 입구2,경상북도,안동시,,경상북도 안동시 도산면 동부리 84-2,36.70819611,128.8241429,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
196,옥동사거리(전자랜드 앞),경상북도,안동시,,경상북도 안동시 옥동 759-1,36.56346768,128.702948,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
197,옥동사거리(다이소 앞),경상북도,안동시,,경상북도 안동시 옥동 759-1,36.56346768,128.702948,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
198,태화삼거리,경상북도,안동시,경상북도 안동시 경동로 525,경상북도 안동시 태화동 63-6,36.56391309,128.7151845,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
199,영가대교남단 교차로1,경상북도,안동시,,경상북도 안동시 정하동 637-2,36.5505692,128.7363709,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
200,영가대교남단 교차로2,경상북도,안동시,,경상북도 안동시 정하동 637-2,36.5505692,128.7363709,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
201,시민운동장 입구1,경상북도,안동시,,경상북도 안동시 정하동 374-3,36.55154021,128.720548,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
202,시민운동장 입구2,경상북도,안동시,,경상북도 안동시 정하동 342-59,36.55233076,128.7209139,600×90,2,,,경상북도 안동시,054-840-5417,2025-08-12,5070000,경상북도 안동시
